Ricness,PD,AvTD,EDGE1
59,12.9630044199999,10.7730011743334,63.7198846956092
36,7.02516202499991,7.14504337833343,36.1201744162321
110,51.0133957199999,11.6090290571112,112.811751708635
105,49.361515255,9.59944021437672,110.382028852093
86,16.5917496949999,11.6013984004763,91.766206693997
43,8.65084480999991,7.03412517333342,44.5468772299645
59,10.8780433599999,10.6647214566668,73.3235670270837
88,12.9200319099999,9.74185448869706,91.7233471144616
70,45.80120869,6.41904299238096,70.706886973489
72,45.3738190799998,6.72614428780964,72.3766807663707
129,59.2781310899999,85.3295657663811,141.987425557369
78,14.1485132699999,9.78509115740485,81.1318355011348
15,3.333166055,2.309407286,15.9352451587579
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
33,30.83960922,4.721157354,33.6179777694576
61,8.34481082499999,6.35846280397619,64.8019502831942
26,6.38856496,5.188724475,27.3106280374634
48,6.19357074,6.33509347895238,46.9014510287599
99,16.5746678499999,1053.72125773839,100.367531307727
56,48.6726347249999,84.4806748966668,56.0913359519883
59,45.61817284,8.64014452755556,58.4288882188149
70,46.587574065,8.80831132378798,70.2203045990905
21,4.06014425499991,5.25067667000009,24.9144432145128
13,1.99506745,2.20936951,12.0980154429083
41,7.24359613,4.76314933666667,44.1502760593268
67,16.1124389599999,10.9954299023334,75.3270694837314
40,43.3961244749998,4.96762211033345,41.8414107851395
46,43.55909652,5.51039624519049,45.3889978205523
70,49.18497013,80.8219015861905,72.9093500895025
196,31.6716163899999,15.6594698171643,209.413338244345
98,21.2421436649999,12.1428723217779,102.533578064297
5,1.96679381,2.05452651,4.26724930239821
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,36.16422847,8.16971753166667,44.8201004075221
107,13.4446237549999,9.52547895442622,111.76648546953
160,101.721924635,13.3132313829892,164.953340616086
206,104.484633205,13.4126848139315,219.102529745159
181,23.9360217399999,1576.14678126877,193.379565315129
79,50.893487325,83.1598651950476,77.9366534971811
25,40.43519145,3.41827333000001,26.5056715834599
36,7.311558355,6.18905033733333,34.8376163133357
11,3.455973005,3.27335331333333,10.5221973186446
18,4.91163677499991,5.43597157333342,17.8710469414753
22,6.450991065,8.05904271333333,23.9035137737439
16,3.746555325,2.70782975333333,16.1830935505258
47,43.0330872049999,4.82747525952392,49.4044500014159
25,38.75662513,2.54869337133335,26.7600853569829
115,20.8679956599999,12.550227110762,120.014786279346
27,7.19628208999991,5.22350128327282,26.5342847251473
1,0.064400145,0.12394359,1.21316785415404
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.412468485,0.56749077,1.61763529681686
47,60.064596025,6.2167822133334,47.9886017316911
154,99.089820385,9.40913266790309,162.746589257232
210,62.9798683749999,1056.41333026532,224.192900613218
99,11.0997141149999,10.0258255864979,108.650355201182
113,18.2528459749999,10.825384616508,118.957945948697
3,0.90609979,1.3809149,3.37208140251785
23,7.78723493,6.92806915833333,29.5293114500764
34,8.84541061,8.74297347833333,37.6646969404471
33,8.8339689749999,8.19817713500009,35.6363058904448
20,4.49526569999991,3.83491260500009,19.6306384655315
1,0.035226265,0.04654964,1.09004341862268
9,0.78598455,0.137448102857143,9.8708713686058
6,0.8412464,0.54312819,7.8683385171595
22,6.797722145,6.88133657166666,22.3356453919571
39,7.53835255999991,5.92542795833342,44.9365639429032
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,31.010384925,4.52548655333333,24.9086448041449
31,34.12733764,4.20636907766667,30.2948168702274
17,4.00185624,4.83087187,17.5954505622296
177,62.3057022249999,1056.2904473934,193.766798783247
40,8.11210936499991,8.11646850033342,44.211389044291
60,47.4942459499999,79.3289480655557,62.090935382482
18,39.5537197699999,75.7031407650001,16.7374123267295
9,2.608026435,2.58278993,9.39116708717978
11,2.08622379,2.77776717,11.8718988533041
40,10.1042909449999,8.97380333166676,42.0541628539187
4,1.904431235,2.70491773,6.17510015237562
0,0,0,0
3,0.237657725,0.14998232,2.85268657538122
57,7.16715305500001,4.12915177371429,61.120880529757
49,12.160212775,10.3392156185714,52.7527622218896
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.15607884,0.17444912,0.935540467570361
11,1.392390075,1.73599345666666,10.7627611726306
0,0,0,0
0,0,0,0
64,11.6887844999999,9.56888924666675,65.3645749162712
29,4.11988382999991,4.45527147833343,30.5006923488306
29,4.77796524,4.669662665,32.1850325304652
22,4.247136965,4.95105282333333,21.8938674805388
19,3.29475587,3.90822186666667,18.0559458468298
38,9.9912114349999,6.45134139000009,43.7579306574583
35,9.23573622499991,7.00665119166676,42.6046799432176
2,0.486317045,0.64573464,2.32872775411149
2,36.376904605,72.63451502,2.1819459017953
9,37.576711975,73.6945273766667,12.6129573363299
14,1.831277445,1.51207197666667,16.7591919182143
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25,5.58921532,3.86015697333333,26.0751876230515
30,4.873470385,3.76542340166667,31.7197134462592
0,0,0,0
15,2.152408815,1.86608404,15.456896434448
15,3.28680775,3.06962912333333,14.5930188761628
23,4.763980565,2.60693048333333,24.1194021288105
26,38.45482175,73.682219955,28.0393834345759
13,1.16874338,1.126685325,13.4779105180574
22,3.47982320499991,2.75748365133343,20.417565977588
7,2.405328335,2.83205691,6.91858048551495
13,1.95264505499991,1.97952857000009,12.5989862631473
20,1.58981161000001,1.44287515333334,23.4795893704579
1,0.086012965,0.12268391,0.713718125837097
0,0,0,0
1,0.156738065,0.16688081,0.990589004432954
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,1.10139149,1.33956213,6.91241940951654
1,0.12313004,0.20932813,1.03729291437531
35,5.21932846,4.55509768866667,35.4810754847236
9,29.365644885,3.55915718,7.79802393502357
2,0.579992565,0.6057453,1.46289110954538
52,8.27001653999991,5.73823643933342,52.2405710913297
145,52.8641474149999,861.491063666372,148.471261040805
63,10.3060621099999,7.03567933571438,65.9035268049985
27,4.73493651,3.532490685,25.9704383009848
22,2.684053245,1.407713185,21.1008864468925
11,1.35605172,1.5187588,13.5922870329538
15,2.89290985,3.34520825,16.7934220796274
4,0.722314165,0.93589404,4.50033794043051
10,1.46981613499991,1.21354701000009,10.3979485309431
4,0.4704121,0.79868412,4.95452298131689
2,0.21557543,0.27349598,1.65181962900983
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,1.40336314,1.06578660333333,9.15561010624104
2,0.064576585,0.1015989,2.06500034673042
0,0,0,0
1,0.21782176,0.21114524,0.96860690232932
12,1.688052665,0.660634723999999,13.2410133575402
32,40.0294130849998,3.08257464551528,31.9547273481458
9,1.440030645,1.26963858333333,8.94713150761804
85,47.4545446899999,79.0110656675888,82.9715602839984
65,8.43649683999993,6.16879015088898,63.7219377006032
69,69.959127605,4.61872408580953,71.1711576293893
37,4.028398955,2.10620070266667,37.0966231325329
45,6.14064678999991,4.80807235877787,48.359968136582
61,10.5310990699999,7.07232680666676,65.5806744051462
18,38.034926155,73.0421100032143,17.8079516546314
0,0,0,0
11,0.867850284999998,0.997842097333331,13.8683203210243
1,0.129562465,0.15081207,0.938101503172731
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.47912945,0.69635807,0.765201040302298
0,0,0,0
0,0,0,0
0,0,0,0
1,0.035226265,0.04654964,1.09004341862268
1,0.020203615,0.05048483,1.06712182209301
31,4.58163420499991,2.48389668666676,34.492177519724
22,4.62293893499982,4.49305133866677,23.8743488254719
15,3.27367422,3.191070176,15.2821952835729
32,39.55662534,74.3411050233333,31.5107112200763
51,41.4229552849999,75.6584306984244,54.2202323850209
16,3.20282473,3.01540130666666,14.536301214812
24,4.844323675,5.03499794666666,23.0902662602554
3,0.465092915,0.34812343,2.67107839760907
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8,1.216804715,1.54889211,8.471772799042
8,1.088994735,0.967942208333333,7.79645997108862
3,0.403060225,0.2428171,2.44641418656687
2,0.252692505,0.3601402,1.97539441754804
44,57.1584085649999,1565.79392395337,42.9370930948348
3,0.65710993,0.3510373,3.15426394247778
3,0.732661155,0.21952402,2.94932782909051
26,5.4633149049999,5.43127930000009,29.4154342818052
18,38.785286765,74.059386616,20.3566411853516
35,40.8222551749998,4.17863516755567,36.263767816127
48,6.78342651999991,5.32657246418191,53.0949420870328
36,7.82218596499991,7.56810647933342,42.3827536040875
34,6.17222768499991,4.24415716933343,35.7583406869302
76,8.89256292,6.88518761910623,75.6141538773971
2,36.17857587,72.35723081,2.07277291234049
7,0.76382616,0.85485333,6.99004957705593
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13,2.613667125,2.05103945,13.3039798056997
23,2.919246605,2.774810862,22.7053613227704
20,2.60422332,1.75579884,17.9022587379956
35,4.05982028999999,4.26885088845238,33.9404871248829
17,1.337034865,1.10105229833333,16.3023469849964
23,4.4307814,3.12386279071429,20.276383692222
19,2.17372461,2.220483788,16.7620280088569
28,39.3020724749999,74.133925102262,28.5989067194914
29,40.903546035,2.64259160666667,33.1252060776388
32,5.1136854099999,3.92814858045464,32.2821687158307
37,4.80529941,3.29523668066667,36.3519785994146
65,7.52888116499985,6.02743280711136,69.4285043675283
135,53.806159585,82.8585033416604,142.727519276401
142,54.70082439,11.3899085230553,152.194599513796
31,3.721924525,2.42056562733333,41.433274024042
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,5.194354485,4.43863116666667,35.8550804226366
35,3.598943605,3.83172902042424,38.5853995087116
56,9.74090413,6.66490589736363,57.6506936913674
102,101.598020075,1642.80929909732,104.132117283668
22,2.072654695,2.01265656,25.9997883947567
2,0.15846191,0.19798135,1.85824112304813
41,4.82637842499982,3.28207533400011,39.9756251423272
37,42.33842824,75.3709222503333,41.7937267447828
19,4.0518138849999,2.11426891500009,25.7822639487634
34,5.91124608999991,5.08286743000009,34.5348389537395
43,5.62886503499991,2.9187229851283,45.3203354264977
21,3.476851225,3.38429352066667,24.2331996808747
45,5.29141936,4.9726534847619,53.3750982315999
41,5.85532588999991,6.03367101444453,48.3822020759176
24,3.732400845,2.97211440933333,29.5699654496061
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0.48244481,0.56368306,4.69902003034128
24,4.15182458,3.52873749833333,24.0211130974506
30,4.003238365,4.37336067666667,32.9467149657432
84,67.308615745,9.90199731452381,89.5572708325414
101,12.767869025,6.85858200268514,105.189292458756
34,3.53014472,3.50585660386796,40.3849711682915
84,11.698115555,8.38716422880586,92.4629528994361
83,44.7044388849999,1640.56037570872,85.0961349321459
25,3.15731518,2.98830339333333,22.6747232547899
48,43.515179185,76.6811459803333,49.9217419319938
71,43.7822729899998,4.63317414502392,74.8094905382046
88,45.7470780649999,79.3823944498975,90.64712940788
174,18.5003121,9.77953684118682,186.810391474941
85,10.000140195,6.17984501519397,92.0797227195485
3,0.948741835,0.57901048,2.7795749671027
6,0.396150945,0.43763317,9.99999600418029
4,0.144894395,0.22026069,3.87553010865444
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,1.52680461,1.62819383,10.0316921245071
35,7.49223675,5.86967938333333,34.7928179617771
36,5.050858055,5.0441628,35.5999469579125
0,0,0,0
13,2.00201171,2.210218305,11.9923976290661
87,63.74742991,6.36855164858249,83.0961298017769
110,65.857236615,7.35458584551255,113.56740581544
114,12.858184145,8.2120863519599,118.490124202301
118,47.5786905449998,1569.16123548557,120.140400674462
47,41.326110835,2.79555906711111,51.2431347535886
36,41.01380302,3.02780364166667,35.9055756726899
43,43.35383954,4.96329046133334,41.355745500263
41,42.27950997,4.03057942266668,44.9822915194125
8,0.761085865,0.842087893333333,9.93564098268296
47,7.86955069499991,5.79557019066676,50.626853291975
28,5.38015965000004,3.93083545500015,27.2308048407741
7,0.42474347,0.340859,6.49759324370787
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,3.685596665,2.89803645666667,25.1521606214418
31,5.43745895,5.77007072833333,30.0923404441355
13,36.95840503,72.9358516783334,13.4275760624562
19,1.607935635,1.65247163428571,16.8081756682449
54,57.83799665,4.21112968433341,53.4436929416321
42,7.07779742499999,4.31077202177777,40.7902539134137
6,0.78759518,1.13709272,5.46624963234511
36,2.554775835,1.73605724790476,34.9058223995172
46,4.82981837499984,1566.46780156944,47.0412779142657
43,41.199625045,3.36156429644445,52.0789366978461
90,45.4564063299999,4.62594503383344,96.2737320114815
23,39.75705568,2.62064034666667,25.2700471274371
91,47.35935353,6.91737086189691,98.5002568319501
80,11.418604855,6.64202460066674,83.7424161888173
42,7.781668145,6.767654357,44.8611240413188
20,5.59617608999991,5.03540613666676,21.0262136025976
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19,4.18943345,4.36681943666667,24.7280565932287
22,1.29405781,1.44996339,21.9506641223059
100,92.05539378,7.6457866379842,104.938796520276
42,9.47277439999999,8.41878111,42.4947844113302
38,33.90492102,5.346057811,37.1122209298973
68,11.1561312499998,1570.76953396927,75.4768904062128
58,8.96484646,6.29805985138095,62.7353173298613
88,44.022668855,4.34535626752382,93.3384434132284
50,42.15163191,75.2600613242858,55.0039802279693
40,41.2361009549998,3.56507426000013,42.4352223473662
34,41.211286185,76.8484515394445,33.3689962016568
36,3.27236392,3.26262108233333,38.2295247922569
11,1.83607334,2.23174342,12.9242032637213
11,2.33436128,2.87839595333333,10.2547871431083
19,2.66731687,2.48370452533333,21.6285378857399
25,3.949655095,2.99736801266667,27.7426781879065
17,2.82567752,2.33811253266667,16.9939925305035
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,5.43018741,5.31293772833333,29.3300838775134
26,3.038148065,2.92288521733333,24.9424931775554
18,1.72339093,1.238909446,18.6275300201994
68,65.6564667,6.5258341805641,69.2275308230165
107,65.736151745,7.21397926166674,117.586611125975
138,131.101067525,1644.1659685131,148.783103590156
177,54.4220880749999,1059.77074904598,191.293501529535
73,42.9567548949999,4.2144840137779,79.8306134106305
58,7.638494485,5.91487500344445,61.806382932245
19,39.311651195,1.40920297200002,20.0887129021647
47,10.014266045,8.97668658857143,55.6365787978127
60,9.71777385000017,7.69712116126201,63.5702890293608
14,1.28321,1.32698888666667,15.3030570716708
146,26.18426427,11.7551326146322,153.902141346858
27,6.38583369999999,5.45702089933333,26.2841957311559
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12,2.209348385,2.62577497333333,12.9373336759999
71,12.00262466,8.50561384533326,73.4381070657921
42,10.089500705,9.01815763333333,45.3952922245878
9,3.33440459,2.11248172,9.51755742461255
54,37.853967105,5.00087367523809,59.5336276423737
103,44.00655031,8.30060312347436,107.431985034658
166,82.80939451,1575.94085046524,183.36365975641
164,53.9904814649998,1576.42844883808,182.382622279861
84,46.8277485749999,78.4740614689523,92.0587431408009
37,41.0725147949998,77.2640784600001,40.9263604662774
31,38.954727245,74.778157345,32.8712847551041
91,50.05730013,9.06771800680221,103.888920369729
56,10.1443761899999,5.86127589335707,67.8329540580167
18,5.25502664500001,3.01969227466667,16.083632154358
29,4.449834525,3.30562374857143,34.8068777582613
44,6.149101545,3.51648932387879,48.507687796456
4,0.48018806,0.82400362,2.81278910420146
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.12313004,0.20932813,1.03729291437531
14,1.946028265,1.60948131,15.7784639159628
3,0.22211194,0.27292575,3.09185933574796
14,3.79467451,3.71035283,13.5227244645061
17,1.79907957,1.46867460333333,16.5581330156844
69,11.7250653,7.32372614233333,70.5845397556352
155,84.70196347,10.933131894275,168.550354304947
151,84.42438868,83.1982804406446,163.669298448219
96,47.65558972,16.3249638166667,103.534550625265
66,43.1962461249999,4.11923324576203,72.1486043471571
